EVENT,BOUT,URL,EVENT_NUMBER,MAIN_FIGHTER_1,MAIN_FIGHTER_2
UFC Fight Night: Dawson vs. Green,Bobby Green vs. Grant Dawson,http://ufcstats.com/fight-details/1aa4c2fa5ffaff00,,Bobby Green,Grant Dawson
UFC Fight Night: Dawson vs. Green,Joe Pyfer vs. Abdul Razak Alhassan,http://ufcstats.com/fight-details/e966de63c8e6b1d5,,Joe Pyfer,Abdul Razak Alhassan
UFC Fight Night: Dawson vs. Green,Joaquin Buckley vs. Alex Morono,http://ufcstats.com/fight-details/eb76a5b76a68e4c4,,Joaquin Buckley,Alex Morono
UFC Fight Night: Dawson vs. Green,Drew Dober vs. Ricky Glenn,http://ufcstats.com/fight-details/68095e551ff6bbfd,,Drew Dober,Ricky Glenn
UFC Fight Night: Dawson vs. Green,Bill Algeo vs. Alexander Hernandez,http://ufcstats.com/fight-details/b638646fb297228d,,Bill Algeo,Alexander Hernandez
UFC Fight Night: Dawson vs. Green,Karolina Kowalkiewicz vs. Diana Belbita,http://ufcstats.com/fight-details/b6a6ba08898f3b6a,,Karolina Kowalkiewicz,Diana Belbita
UFC Fight Night: Dawson vs. Green,Nate Maness vs. Mateus Mendonca,http://ufcstats.com/fight-details/eb7b0a6f06dbdb4f,,Nate Maness,Mateus Mendonca
UFC Fight Night: Dawson vs. Green,Vanessa Demopoulos vs. Kanako Murata,http://ufcstats.com/fight-details/5ee83e03aaff5fa1,,Vanessa Demopoulos,Kanako Murata
UFC Fight Night: Dawson vs. Green,Aoriqileng vs. Johnny Munoz,http://ufcstats.com/fight-details/df146b0592259e5d,,Aoriqileng,Johnny Munoz
UFC Fight Night: Dawson vs. Green,JJ Aldrich vs. Montana De La Rosa,http://ufcstats.com/fight-details/cc4fcfede19bc196,,JJ Aldrich,Montana De La Rosa
UFC Fight Night: Fiziev vs. Gamrot,Mateusz Gamrot vs. Rafael Fiziev,http://ufcstats.com/fight-details/23a604f460289271,,Mateusz Gamrot,Rafael Fiziev
UFC Fight Night: Fiziev vs. Gamrot,Bryce Mitchell vs. Dan Ige,http://ufcstats.com/fight-details/da1b37edb8ccd3e6,,Bryce Mitchell,Dan Ige
UFC Fight Night: Fiziev vs. Gamrot,Marina Rodriguez vs. Michelle Waterson-Gomez,http://ufcstats.com/fight-details/d8335b728604b222,,Marina Rodriguez,Michelle Waterson-Gomez
UFC Fight Night: Fiziev vs. Gamrot,Bryan Battle vs. AJ Fletcher,http://ufcstats.com/fight-details/bf647be41de365e4,,Bryan Battle,AJ Fletcher
UFC Fight Night: Fiziev vs. Gamrot,Charles Jourdain vs. Ricardo Ramos,http://ufcstats.com/fight-details/6e1bf1b163b3aeab,,Charles Jourdain,Ricardo Ramos
UFC Fight Night: Fiziev vs. Gamrot,Miles Johns vs. Dan Argueta,http://ufcstats.com/fight-details/b78545b32a97ac44,,Miles Johns,Dan Argueta
UFC Fight Night: Fiziev vs. Gamrot,Tim Means vs. Andre Fialho,http://ufcstats.com/fight-details/b3c7a5a97978d156,,Tim Means,Andre Fialho
UFC Fight Night: Fiziev vs. Gamrot,Cody Brundage vs. Jacob Malkoun,http://ufcstats.com/fight-details/1496969c1497dc85,,Cody Brundage,Jacob Malkoun
UFC Fight Night: Fiziev vs. Gamrot,Mohammed Usman vs. Jake Collier,http://ufcstats.com/fight-details/49ede01b061cfae3,,Mohammed Usman,Jake Collier
UFC Fight Night: Fiziev vs. Gamrot,Mizuki vs. Hannah Goldy,http://ufcstats.com/fight-details/adb411b0f418ce33,,Mizuki,Hannah Goldy
UFC Fight Night: Fiziev vs. Gamrot,Montserrat Rendon vs. Tamires Vidal,http://ufcstats.com/fight-details/0732e6b6eb0a607d,,Montserrat Rendon,Tamires Vidal
UFC Fight Night: Grasso vs. Shevchenko 2,Alexa Grasso vs. Valentina Shevchenko,http://ufcstats.com/fight-details/b395c89e19a3fec4,,Alexa Grasso,Valentina Shevchenko
UFC Fight Night: Grasso vs. Shevchenko 2,Jack Della Maddalena vs. Kevin Holland,http://ufcstats.com/fight-details/697efaf0d162e877,,Jack Della Maddalena,Kevin Holland
UFC Fight Night: Grasso vs. Shevchenko 2,Raul Rosas Jr. vs. Terrence Mitchell,http://ufcstats.com/fight-details/c0ca4c201d086ea8,,Raul Rosas Jr.,Terrence Mitchell
UFC Fight Night: Grasso vs. Shevchenko 2,Daniel Zellhuber vs. Christos Giagos,http://ufcstats.com/fight-details/2e1435c160bfe8b2,,Daniel Zellhuber,Christos Giagos
UFC Fight Night: Grasso vs. Shevchenko 2,Kyle Nelson vs. Fernando Padilla,http://ufcstats.com/fight-details/a5d76e93a5052e3f,,Kyle Nelson,Fernando Padilla
UFC Fight Night: Grasso vs. Shevchenko 2,Loopy Godinez vs. Elise Reed,http://ufcstats.com/fight-details/79f03eca3fe5cdb3,,Loopy Godinez,Elise Reed
UFC Fight Night: Grasso vs. Shevchenko 2,Roman Kopylov vs. Josh Fremd,http://ufcstats.com/fight-details/7a0813ec0fadc84e,,Roman Kopylov,Josh Fremd
UFC Fight Night: Grasso vs. Shevchenko 2,Edgar Chairez vs. Daniel Lacerda,http://ufcstats.com/fight-details/5d3e046b6bcd49f5,,Edgar Chairez,Daniel Lacerda
UFC Fight Night: Grasso vs. Shevchenko 2,Tracy Cortez vs. Jasmine Jasudavicius,http://ufcstats.com/fight-details/bcec26b425194e40,,Tracy Cortez,Jasmine Jasudavicius
UFC Fight Night: Grasso vs. Shevchenko 2,Charlie Campbell vs. Alex Reyes,http://ufcstats.com/fight-details/58b2fdad7af9be02,,Charlie Campbell,Alex Reyes
UFC Fight Night: Grasso vs. Shevchenko 2,Josefine Knutsson vs. Marnic Mann,http://ufcstats.com/fight-details/11318a7807cee8ca,,Josefine Knutsson,Marnic Mann
UFC 293: Adesanya vs. Strickland,Sean Strickland vs. Israel Adesanya,http://ufcstats.com/fight-details/7f16e7725245bb2d,293,Sean Strickland,Israel Adesanya
UFC 293: Adesanya vs. Strickland,Alexander Volkov vs. Tai Tuivasa,http://ufcstats.com/fight-details/e4ed294e16e16d81,293,Alexander Volkov,Tai Tuivasa
UFC 293: Adesanya vs. Strickland,Manel Kape vs. Felipe dos Santos,http://ufcstats.com/fight-details/222bb2c67a87d312,293,Manel Kape,Felipe dos Santos
UFC 293: Adesanya vs. Strickland,Justin Tafa vs. Austen Lane,http://ufcstats.com/fight-details/f9d2137f380e66bf,293,Justin Tafa,Austen Lane
UFC 293: Adesanya vs. Strickland,Tyson Pedro vs. Anton Turkalj,http://ufcstats.com/fight-details/3e1c27f17433f9e4,293,Tyson Pedro,Anton Turkalj
UFC 293: Adesanya vs. Strickland,Carlos Ulberg vs. Da Woon Jung,http://ufcstats.com/fight-details/a3d75cc363a6544b,293,Carlos Ulberg,Da Woon Jung
UFC 293: Adesanya vs. Strickland,Chepe Mariscal vs. Jack Jenkins,http://ufcstats.com/fight-details/09a7f0979a58e6ea,293,Chepe Mariscal,Jack Jenkins
UFC 293: Adesanya vs. Strickland,Jamie Mullarkey vs. John Makdessi,http://ufcstats.com/fight-details/0aae15358d8606b9,293,Jamie Mullarkey,John Makdessi
UFC 293: Adesanya vs. Strickland,Nasrat Haqparast vs. Landon Quinones,http://ufcstats.com/fight-details/bfff5a3777841344,293,Nasrat Haqparast,Landon Quinones
UFC 293: Adesanya vs. Strickland,Charles Radtke vs. Blood Diamond,http://ufcstats.com/fight-details/56809feb4fe7ea61,293,Charles Radtke,Blood Diamond
UFC 293: Adesanya vs. Strickland,Gabriel Miranda vs. Shane Young,http://ufcstats.com/fight-details/5d481ff494bf40da,293,Gabriel Miranda,Shane Young
UFC 293: Adesanya vs. Strickland,Kevin Jousset vs. Kiefer Crosbie,http://ufcstats.com/fight-details/65c89e0c92e51bb8,293,Kevin Jousset,Kiefer Crosbie
UFC Fight Night: Gane vs. Spivac,Ciryl Gane vs. Serghei Spivac,http://ufcstats.com/fight-details/ea006bae605e2a6b,,Ciryl Gane,Serghei Spivac
UFC Fight Night: Gane vs. Spivac,Manon Fiorot vs. Rose Namajunas,http://ufcstats.com/fight-details/4eaf54ad3c82b6fa,,Manon Fiorot,Rose Namajunas
UFC Fight Night: Gane vs. Spivac,Benoit Saint Denis vs. Thiago Moises,http://ufcstats.com/fight-details/dfa8fd0b82b37fa1,,Benoit Saint Denis,Thiago Moises
UFC Fight Night: Gane vs. Spivac,Volkan Oezdemir vs. Bogdan Guskov,http://ufcstats.com/fight-details/5098d052525da54f,,Volkan Oezdemir,Bogdan Guskov
UFC Fight Night: Gane vs. Spivac,William Gomis vs. Yanis Ghemmouri,http://ufcstats.com/fight-details/1c29c53ff032c5c1,,William Gomis,Yanis Ghemmouri
UFC Fight Night: Gane vs. Spivac,Morgan Charriere vs. Manolo Zecchini,http://ufcstats.com/fight-details/0d41a3fa5efef91b,,Morgan Charriere,Manolo Zecchini
UFC Fight Night: Gane vs. Spivac,Taylor Lapilus vs. Caolan Loughran,http://ufcstats.com/fight-details/1b9a127f9dadaad9,,Taylor Lapilus,Caolan Loughran
UFC Fight Night: Gane vs. Spivac,Ange Loosa vs. Rhys McKee,http://ufcstats.com/fight-details/1be27d95bba03f17,,Ange Loosa,Rhys McKee
UFC Fight Night: Gane vs. Spivac,Nora Cornolle vs. Joselyne Edwards,http://ufcstats.com/fight-details/e3a5a7ede88a2555,,Nora Cornolle,Joselyne Edwards
UFC Fight Night: Gane vs. Spivac,Farid Basharat vs. Kleydson Rodrigues,http://ufcstats.com/fight-details/ac73c6888ee9322c,,Farid Basharat,Kleydson Rodrigues
UFC Fight Night: Gane vs. Spivac,Jacqueline Cavalcanti vs. Zarah Fairn,http://ufcstats.com/fight-details/2a48d0a98c21e736,,Jacqueline Cavalcanti,Zarah Fairn
UFC Fight Night: Holloway vs. The Korean Zombie,Max Holloway vs. Chan Sung Jung,http://ufcstats.com/fight-details/96704d7ba3a452d9,,Max Holloway,Chan Sung Jung
UFC Fight Night: Holloway vs. The Korean Zombie,View Matchup vs. Anthony Smith,http://ufcstats.com/fight-details/c53b0f678fe2f16a,,View Matchup,Anthony Smith
UFC Fight Night: Holloway vs. The Korean Zombie,Ryan Spann vs. Giga Chikadze,http://ufcstats.com/fight-details/dd617f6ab4916ec4,,Ryan Spann,Giga Chikadze
UFC Fight Night: Holloway vs. The Korean Zombie,Alex Caceres vs. Rinya Nakamura,http://ufcstats.com/fight-details/de89bea7b0dcd2d3,,Alex Caceres,Rinya Nakamura
UFC Fight Night: Holloway vs. The Korean Zombie,Fernie Garcia vs. Erin Blanchfield,http://ufcstats.com/fight-details/5531317352862978,,Fernie Garcia,Erin Blanchfield
UFC Fight Night: Holloway vs. The Korean Zombie,Taila Santos vs. Junior Tafa,http://ufcstats.com/fight-details/f7bc845ce74f5fe7,,Taila Santos,Junior Tafa
UFC Fight Night: Holloway vs. The Korean Zombie,Parker Porter vs. Waldo Cortes-Acosta,http://ufcstats.com/fight-details/bfc9989751bd0d04,,Parker Porter,Waldo Cortes-Acosta
UFC Fight Night: Holloway vs. The Korean Zombie,Lukasz Brzeski vs. Garrett Armfield,http://ufcstats.com/fight-details/48231fbd1af53674,,Lukasz Brzeski,Garrett Armfield
UFC Fight Night: Holloway vs. The Korean Zombie,Toshiomi Kazama vs. Michal Oleksiejczuk,http://ufcstats.com/fight-details/293c5f4c9aca5c54,,Toshiomi Kazama,Michal Oleksiejczuk
UFC Fight Night: Holloway vs. The Korean Zombie,Chidi Njokuani vs. Song Kenan,http://ufcstats.com/fight-details/da6b863cf684e0ae,,Chidi Njokuani,Song Kenan
UFC Fight Night: Holloway vs. The Korean Zombie,Rolando Bedoya vs. Billy Goff,http://ufcstats.com/fight-details/977250a28d3b8a3f,,Rolando Bedoya,Billy Goff
UFC Fight Night: Holloway vs. The Korean Zombie,Yusaku Kinoshita vs. JJ Aldrich,http://ufcstats.com/fight-details/23865dfc8361ac62,,Yusaku Kinoshita,JJ Aldrich
UFC Fight Night: Holloway vs. The Korean Zombie,Liang Na vs. SeungWoo Choi,http://ufcstats.com/fight-details/b65b37c0e00074d9,,Liang Na,SeungWoo Choi
UFC 292: Sterling vs. O'Malley,Sean O'Malley vs. Aljamain Sterling,http://ufcstats.com/fight-details/ee796ecb4ee8680b,292,Sean O'Malley,Aljamain Sterling
UFC 292: Sterling vs. O'Malley,Zhang Weili vs. Amanda Lemos,http://ufcstats.com/fight-details/845e38dfbfea6e53,292,Zhang Weili,Amanda Lemos
UFC 292: Sterling vs. O'Malley,Ian Garry vs. Neil Magny,http://ufcstats.com/fight-details/78d2c01dc963f204,292,Ian Garry,Neil Magny
UFC 292: Sterling vs. O'Malley,Mario Bautista vs. Da'Mon Blackshear,http://ufcstats.com/fight-details/fd4d30036a3f3efb,292,Mario Bautista,Da'Mon Blackshear
UFC 292: Sterling vs. O'Malley,Marlon Vera vs. Pedro Munhoz,http://ufcstats.com/fight-details/621e6f0929a3dbfc,292,Marlon Vera,Pedro Munhoz
UFC 292: Sterling vs. O'Malley,Brad Tavares vs. Chris Weidman,http://ufcstats.com/fight-details/1a95cc401f68f4c8,292,Brad Tavares,Chris Weidman
UFC 292: Sterling vs. O'Malley,Gregory Rodrigues vs. Denis Tiuliulin,http://ufcstats.com/fight-details/f995ed679ef8bdf4,292,Gregory Rodrigues,Denis Tiuliulin
UFC 292: Sterling vs. O'Malley,Kurt Holobaugh vs. Austin Hubbard,http://ufcstats.com/fight-details/62d53ad8f8769666,292,Kurt Holobaugh,Austin Hubbard
UFC 292: Sterling vs. O'Malley,Brad Katona vs. Cody Gibson,http://ufcstats.com/fight-details/e9754f597ec50f6f,292,Brad Katona,Cody Gibson
UFC 292: Sterling vs. O'Malley,Andre Petroski vs. Gerald Meerschaert,http://ufcstats.com/fight-details/9f7c28381b6913c8,292,Andre Petroski,Gerald Meerschaert
UFC 292: Sterling vs. O'Malley,Natalia Silva vs. Andrea Lee,http://ufcstats.com/fight-details/8c7b5b21b3532027,292,Natalia Silva,Andrea Lee
UFC 292: Sterling vs. O'Malley,Karine Silva vs. Maryna Moroz,http://ufcstats.com/fight-details/f329bd89e375d6df,292,Karine Silva,Maryna Moroz
UFC Fight Night: Luque vs. Dos Anjos,Vicente Luque vs. Rafael Dos Anjos,http://ufcstats.com/fight-details/e346f2b7af63e804,,Vicente Luque,Rafael Dos Anjos
UFC Fight Night: Luque vs. Dos Anjos,Cub Swanson vs. Hakeem Dawodu,http://ufcstats.com/fight-details/1b1fd32485861655,,Cub Swanson,Hakeem Dawodu
UFC Fight Night: Luque vs. Dos Anjos,Khalil Rountree Jr. vs. Chris Daukaus,http://ufcstats.com/fight-details/c57a4810c932b296,,Khalil Rountree Jr.,Chris Daukaus
UFC Fight Night: Luque vs. Dos Anjos,Iasmin Lucindo vs. Polyana Viana,http://ufcstats.com/fight-details/c2f730cb33df5221,,Iasmin Lucindo,Polyana Viana
UFC Fight Night: Luque vs. Dos Anjos,AJ Dobson vs. Tafon Nchukwi,http://ufcstats.com/fight-details/560a971c6ab8b854,,AJ Dobson,Tafon Nchukwi
UFC Fight Night: Luque vs. Dos Anjos,Josh Fremd vs. Jamie Pickett,http://ufcstats.com/fight-details/9a9479663bedf8b4,,Josh Fremd,Jamie Pickett
UFC Fight Night: Luque vs. Dos Anjos,Marcus McGhee vs. JP Buys,http://ufcstats.com/fight-details/2c160a1d1fdbf0b0,,Marcus McGhee,JP Buys
UFC Fight Night: Luque vs. Dos Anjos,Terrance McKinney vs. Mike Breeden,http://ufcstats.com/fight-details/9576d9cba5cf5c4e,,Terrance McKinney,Mike Breeden
UFC Fight Night: Luque vs. Dos Anjos,Isaac Dulgarian vs. Francis Marshall,http://ufcstats.com/fight-details/9479ba3cdcb1e513,,Isaac Dulgarian,Francis Marshall
UFC Fight Night: Luque vs. Dos Anjos,Martin Buday vs. Josh Parisian,http://ufcstats.com/fight-details/d5929b7fbc801ce4,,Martin Buday,Josh Parisian
UFC Fight Night: Luque vs. Dos Anjos,Jaqueline Amorim vs. Montserrat Conejo Ruiz,http://ufcstats.com/fight-details/ca2aa660bea0cb60,,Jaqueline Amorim,Montserrat Conejo Ruiz
UFC Fight Night: Luque vs. Dos Anjos,Da'Mon Blackshear vs. Jose Johnson,http://ufcstats.com/fight-details/91a5480f48bfaa71,,Da'Mon Blackshear,Jose Johnson
UFC Fight Night: Luque vs. Dos Anjos,Luana Santos vs. Juliana Miller,http://ufcstats.com/fight-details/e3573545220ca4ea,,Luana Santos,Juliana Miller
UFC Fight Night: Sandhagen vs. Font,Cory Sandhagen vs. Rob Font,http://ufcstats.com/fight-details/554163b1c8c05522,,Cory Sandhagen,Rob Font
UFC Fight Night: Sandhagen vs. Font,Tatiana Suarez vs. Jessica Andrade,http://ufcstats.com/fight-details/ec2358459ffbe7de,,Tatiana Suarez,Jessica Andrade
UFC Fight Night: Sandhagen vs. Font,Dustin Jacoby vs. Kennedy Nzechukwu,http://ufcstats.com/fight-details/2c54be25b09fce50,,Dustin Jacoby,Kennedy Nzechukwu
UFC Fight Night: Sandhagen vs. Font,Diego Lopes vs. Gavin Tucker,http://ufcstats.com/fight-details/79bfba62da6242a6,,Diego Lopes,Gavin Tucker
UFC Fight Night: Sandhagen vs. Font,Tanner Boser vs. Aleksa Camur,http://ufcstats.com/fight-details/2c0496a5f39ab8a4,,Tanner Boser,Aleksa Camur
UFC Fight Night: Sandhagen vs. Font,Ludovit Klein vs. Ignacio Bahamondes,http://ufcstats.com/fight-details/531ce3d8011fa1f6,,Ludovit Klein,Ignacio Bahamondes
UFC Fight Night: Sandhagen vs. Font,Kyler Phillips vs. Raoni Barcelos,http://ufcstats.com/fight-details/e5cb9dfc1189d77d,,Kyler Phillips,Raoni Barcelos
UFC Fight Night: Sandhagen vs. Font,Carlston Harris vs. Jeremiah Wells,http://ufcstats.com/fight-details/bda7992779a005fa,,Carlston Harris,Jeremiah Wells
UFC Fight Night: Sandhagen vs. Font,Billy Quarantillo vs. Damon Jackson,http://ufcstats.com/fight-details/1b0d5e65fdfc62cf,,Billy Quarantillo,Damon Jackson
UFC Fight Night: Sandhagen vs. Font,Cody Durden vs. Jake Hadley,http://ufcstats.com/fight-details/38901948cff43ff9,,Cody Durden,Jake Hadley
UFC Fight Night: Sandhagen vs. Font,Sean Woodson vs. Dennis Buzukja,http://ufcstats.com/fight-details/436a1ce6b0c6b4bb,,Sean Woodson,Dennis Buzukja
UFC Fight Night: Sandhagen vs. Font,Assu Almabayev vs. Ode Osbourne,http://ufcstats.com/fight-details/6b5c225814a924ed,,Assu Almabayev,Ode Osbourne
UFC 291: Poirier vs. Gaethje 2,Justin Gaethje vs. Dustin Poirier,http://ufcstats.com/fight-details/c27e33ee8ef53866,291,Justin Gaethje,Dustin Poirier
UFC 291: Poirier vs. Gaethje 2,Alex Pereira vs. Jan Blachowicz,http://ufcstats.com/fight-details/800a35b3a7e52308,291,Alex Pereira,Jan Blachowicz
UFC 291: Poirier vs. Gaethje 2,Derrick Lewis vs. Marcos Rogerio de Lima,http://ufcstats.com/fight-details/eff6ec2b2f1fb27b,291,Derrick Lewis,Marcos Rogerio de Lima
UFC 291: Poirier vs. Gaethje 2,Bobby Green vs. Tony Ferguson,http://ufcstats.com/fight-details/f1eca70738ca073e,291,Bobby Green,Tony Ferguson
UFC 291: Poirier vs. Gaethje 2,Kevin Holland vs. Michael Chiesa,http://ufcstats.com/fight-details/cbf1e76186a0c8b3,291,Kevin Holland,Michael Chiesa
UFC 291: Poirier vs. Gaethje 2,Gabriel Bonfim vs. Trevin Giles,http://ufcstats.com/fight-details/4327fe98e1b6f222,291,Gabriel Bonfim,Trevin Giles
UFC 291: Poirier vs. Gaethje 2,CJ Vergara vs. Vinicius Salvador,http://ufcstats.com/fight-details/e5ac7343b6d45188,291,CJ Vergara,Vinicius Salvador
UFC 291: Poirier vs. Gaethje 2,Roman Kopylov vs. Claudio Ribeiro,http://ufcstats.com/fight-details/5116f9398bfca446,291,Roman Kopylov,Claudio Ribeiro
UFC 291: Poirier vs. Gaethje 2,Jake Matthews vs. Darrius Flowers,http://ufcstats.com/fight-details/7a8f218c07347c88,291,Jake Matthews,Darrius Flowers
UFC 291: Poirier vs. Gaethje 2,Uros Medic vs. Matthew Semelsberger,http://ufcstats.com/fight-details/3de326b65aa6245d,291,Uros Medic,Matthew Semelsberger
UFC 291: Poirier vs. Gaethje 2,Miranda Maverick vs. Priscila Cachoeira,http://ufcstats.com/fight-details/74fef059e229d217,291,Miranda Maverick,Priscila Cachoeira
UFC Fight Night: Aspinall vs. Tybura,Tom Aspinall vs. Marcin Tybura,http://ufcstats.com/fight-details/90e46589a18064bc,,Tom Aspinall,Marcin Tybura
UFC Fight Night: Aspinall vs. Tybura,Julija Stoliarenko vs. Molly McCann,http://ufcstats.com/fight-details/743a04674ab72ee0,,Julija Stoliarenko,Molly McCann
UFC Fight Night: Aspinall vs. Tybura,Nathaniel Wood vs. Andre Fili,http://ufcstats.com/fight-details/9541cf21e031354c,,Nathaniel Wood,Andre Fili
UFC Fight Night: Aspinall vs. Tybura,Paul Craig vs. Andre Muniz,http://ufcstats.com/fight-details/8104fe27bdc46914,,Paul Craig,Andre Muniz
UFC Fight Night: Aspinall vs. Tybura,Fares Ziam vs. Jai Herbert,http://ufcstats.com/fight-details/c4caa8a4f32a0eed,,Fares Ziam,Jai Herbert
UFC Fight Night: Aspinall vs. Tybura,Lerone Murphy vs. Josh Culibao,http://ufcstats.com/fight-details/3c4305abc2e302d0,,Lerone Murphy,Josh Culibao
UFC Fight Night: Aspinall vs. Tybura,Daniel Marcos vs. Davey Grant,http://ufcstats.com/fight-details/b4e2037f180c1e0e,,Daniel Marcos,Davey Grant
UFC Fight Night: Aspinall vs. Tybura,Jonny Parsons vs. Danny Roberts,http://ufcstats.com/fight-details/d54ebd2a3435a357,,Jonny Parsons,Danny Roberts
UFC Fight Night: Aspinall vs. Tybura,Joel Alvarez vs. Marc Diakiese,http://ufcstats.com/fight-details/319b96f615a0a154,,Joel Alvarez,Marc Diakiese
UFC Fight Night: Aspinall vs. Tybura,Mick Parkin vs. Jamal Pogues,http://ufcstats.com/fight-details/89b96bc5f3e824c5,,Mick Parkin,Jamal Pogues
UFC Fight Night: Aspinall vs. Tybura,Makhmud Muradov vs. Bryan Barberena,http://ufcstats.com/fight-details/8b341eb556c97c23,,Makhmud Muradov,Bryan Barberena
UFC Fight Night: Aspinall vs. Tybura,Ketlen Vieira vs. Pannie Kianzad,http://ufcstats.com/fight-details/a0bc695b35f155f1,,Ketlen Vieira,Pannie Kianzad
UFC Fight Night: Aspinall vs. Tybura,Chris Duncan vs. Yanal Ashmouz,http://ufcstats.com/fight-details/a8a4c9f98ff73839,,Chris Duncan,Yanal Ashmouz
UFC Fight Night: Aspinall vs. Tybura,Bruna Brasil vs. Shauna Bannon,http://ufcstats.com/fight-details/c81d1facf185467d,,Bruna Brasil,Shauna Bannon
UFC Fight Night: Aspinall vs. Tybura,Jafel Filho vs. Daniel Barez,http://ufcstats.com/fight-details/d918da575ee1bc35,,Jafel Filho,Daniel Barez
UFC Fight Night: Holm vs. Bueno Silva,Mayra Bueno Silva vs. Holly Holm,http://ufcstats.com/fight-details/73370221b3fa3676,,Mayra Bueno Silva,Holly Holm
UFC Fight Night: Holm vs. Bueno Silva,Jack Della Maddalena vs. Bassil Hafez,http://ufcstats.com/fight-details/3352c65f3f6d9b2a,,Jack Della Maddalena,Bassil Hafez
UFC Fight Night: Holm vs. Bueno Silva,Francisco Prado vs. Ottman Azaitar,http://ufcstats.com/fight-details/b52dccbe69864d2a,,Francisco Prado,Ottman Azaitar
UFC Fight Night: Holm vs. Bueno Silva,JunYong Park vs. Albert Duraev,http://ufcstats.com/fight-details/6adfe44b110c1510,,JunYong Park,Albert Duraev
UFC Fight Night: Holm vs. Bueno Silva,Norma Dumont vs. Chelsea Chandler,http://ufcstats.com/fight-details/81b7a6aa147bd912,,Norma Dumont,Chelsea Chandler
UFC Fight Night: Holm vs. Bueno Silva,Nazim Sadykhov vs. Terrance McKinney,http://ufcstats.com/fight-details/e4620f3fa451a3a4,,Nazim Sadykhov,Terrance McKinney
UFC Fight Night: Holm vs. Bueno Silva,Melsik Baghdasaryan vs. Tucker Lutz,http://ufcstats.com/fight-details/8362b372adb2f302,,Melsik Baghdasaryan,Tucker Lutz
UFC Fight Night: Holm vs. Bueno Silva,Viktoriia Dudakova vs. Istela Nunes,http://ufcstats.com/fight-details/eb30c9c975e15436,,Viktoriia Dudakova,Istela Nunes
UFC Fight Night: Holm vs. Bueno Silva,Melquizael Costa vs. Austin Lingo,http://ufcstats.com/fight-details/b4cc389bb4af3707,,Melquizael Costa,Austin Lingo
UFC Fight Night: Holm vs. Bueno Silva,Evan Elder vs. Genaro Valdez,http://ufcstats.com/fight-details/3624f4ae9c1d703e,,Evan Elder,Genaro Valdez
